Curs;Estudi;Codi àrea territorial;Àrea territorial;Codi comarca;Comarca;Codi municipi;Municipi;Codi districte;Naturalesa;Titularitat;Nivell;Sexe;Concert;Resultat de l'avaluació;Alumnes avaluats
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17023;BLANES;1702300;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;3;HOME;SI;PROMOCIONEN SENSE PENDENTS;20
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17023;BLANES;1702300;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;4;DONA;SI;NO PROMOCIONEN;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17023;BLANES;1702300;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;4;DONA;SI;PROMOCIONEN SENSE PENDENTS;27
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17023;BLANES;1702300;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;4;HOME;SI;PROMOCIONEN SENSE PENDENTS;28
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17023;BLANES;1702300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;DONA;;NO PROMOCIONEN;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17023;BLANES;1702300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;DONA;;PROMOCIONEN AMB PENDENTS;39
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17023;BLANES;1702300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;DONA;;PROMOCIONEN SENSE PENDENTS;97
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17023;BLANES;1702300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;HOME;;NO PROMOCIONEN;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17023;BLANES;1702300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;HOME;;PROMOCIONEN AMB PENDENTS;62
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17023;BLANES;1702300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;HOME;;PROMOCIONEN SENSE PENDENTS;115
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17023;BLANES;1702300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;DONA;;PROMOCIONEN AMB PENDENTS;60
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17023;BLANES;1702300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;DONA;;PROMOCIONEN SENSE PENDENTS;110
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17023;BLANES;1702300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;HOME;;NO PROMOCIONEN;4
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17023;BLANES;1702300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;HOME;;PROMOCIONEN AMB PENDENTS;97
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17023;BLANES;1702300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;HOME;;PROMOCIONEN SENSE PENDENTS;85
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17023;BLANES;1702300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;DONA;;PROMOCIONEN AMB PENDENTS;57
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17023;BLANES;1702300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;DONA;;PROMOCIONEN SENSE PENDENTS;91
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17023;BLANES;1702300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;HOME;;NO PROMOCIONEN;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17023;BLANES;1702300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;HOME;;PROMOCIONEN AMB PENDENTS;114
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17023;BLANES;1702300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;HOME;;PROMOCIONEN SENSE PENDENTS;72
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17023;BLANES;1702300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;DONA;;NO PROMOCIONEN;16
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17023;BLANES;1702300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;DONA;;PROMOCIONEN AMB PENDENTS;44
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17023;BLANES;1702300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;DONA;;PROMOCIONEN SENSE PENDENTS;121
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17023;BLANES;1702300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;HOME;;NO PROMOCIONEN;41
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17023;BLANES;1702300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;HOME;;PROMOCIONEN AMB PENDENTS;50
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17023;BLANES;1702300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;HOME;;PROMOCIONEN SENSE PENDENTS;92
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17027;BREDA;1702700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;DONA;;PROMOCIONEN AMB PENDENTS;5
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17027;BREDA;1702700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;DONA;;PROMOCIONEN SENSE PENDENTS;15
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17027;BREDA;1702700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;HOME;;PROMOCIONEN AMB PENDENTS;12
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17027;BREDA;1702700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;HOME;;PROMOCIONEN SENSE PENDENTS;7
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17027;BREDA;1702700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;DONA;;PROMOCIONEN AMB PENDENTS;6
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17027;BREDA;1702700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;DONA;;PROMOCIONEN SENSE PENDENTS;19
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17027;BREDA;1702700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;HOME;;PROMOCIONEN AMB PENDENTS;10
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17027;BREDA;1702700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;HOME;;PROMOCIONEN SENSE PENDENTS;9
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17027;BREDA;1702700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;DONA;;PROMOCIONEN AMB PENDENTS;6
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17027;BREDA;1702700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;DONA;;PROMOCIONEN SENSE PENDENTS;13
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17027;BREDA;1702700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;HOME;;NO PROMOCIONEN;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17027;BREDA;1702700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;HOME;;PROMOCIONEN AMB PENDENTS;8
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17027;BREDA;1702700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;HOME;;PROMOCIONEN SENSE PENDENTS;11
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17027;BREDA;1702700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;DONA;;NO PROMOCIONEN;2
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17027;BREDA;1702700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;DONA;;PROMOCIONEN AMB PENDENTS;9
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17027;BREDA;1702700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;DONA;;PROMOCIONEN SENSE PENDENTS;12
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17027;BREDA;1702700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;HOME;;PROMOCIONEN AMB PENDENTS;5
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17027;BREDA;1702700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;HOME;;PROMOCIONEN SENSE PENDENTS;6
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17033;CALDES DE MALAVELLA;1703300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;DONA;;PROMOCIONEN AMB PENDENTS;9
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17033;CALDES DE MALAVELLA;1703300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;DONA;;PROMOCIONEN SENSE PENDENTS;21
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17033;CALDES DE MALAVELLA;1703300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;HOME;;PROMOCIONEN AMB PENDENTS;19
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17033;CALDES DE MALAVELLA;1703300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;HOME;;PROMOCIONEN SENSE PENDENTS;23
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17033;CALDES DE MALAVELLA;1703300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;DONA;;NO PROMOCIONEN;2
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17033;CALDES DE MALAVELLA;1703300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;DONA;;PROMOCIONEN AMB PENDENTS;21
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17033;CALDES DE MALAVELLA;1703300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;DONA;;PROMOCIONEN SENSE PENDENTS;26
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17033;CALDES DE MALAVELLA;1703300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;HOME;;NO PROMOCIONEN;8
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17033;CALDES DE MALAVELLA;1703300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;HOME;;PROMOCIONEN AMB PENDENTS;16
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17033;CALDES DE MALAVELLA;1703300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;HOME;;PROMOCIONEN SENSE PENDENTS;33
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17033;CALDES DE MALAVELLA;1703300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;DONA;;NO PROMOCIONEN;4
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17033;CALDES DE MALAVELLA;1703300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;DONA;;PROMOCIONEN AMB PENDENTS;14
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17033;CALDES DE MALAVELLA;1703300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;DONA;;PROMOCIONEN SENSE PENDENTS;22
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17033;CALDES DE MALAVELLA;1703300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;HOME;;NO PROMOCIONEN;4
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17033;CALDES DE MALAVELLA;1703300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;HOME;;PROMOCIONEN AMB PENDENTS;20
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17033;CALDES DE MALAVELLA;1703300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;HOME;;PROMOCIONEN SENSE PENDENTS;13
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17033;CALDES DE MALAVELLA;1703300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;DONA;;NO PROMOCIONEN;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17033;CALDES DE MALAVELLA;1703300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;DONA;;PROMOCIONEN AMB PENDENTS;9
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17033;CALDES DE MALAVELLA;1703300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;DONA;;PROMOCIONEN SENSE PENDENTS;23
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17033;CALDES DE MALAVELLA;1703300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;HOME;;NO PROMOCIONEN;3
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17033;CALDES DE MALAVELLA;1703300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;HOME;;PROMOCIONEN AMB PENDENTS;15
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17033;CALDES DE MALAVELLA;1703300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;HOME;;PROMOCIONEN SENSE PENDENTS;17
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17083;HOSTALRIC;1708300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;DONA;;PROMOCIONEN AMB PENDENTS;10
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17083;HOSTALRIC;1708300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;DONA;;PROMOCIONEN SENSE PENDENTS;24
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17083;HOSTALRIC;1708300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;HOME;;PROMOCIONEN AMB PENDENTS;20
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17083;HOSTALRIC;1708300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;HOME;;PROMOCIONEN SENSE PENDENTS;20
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17083;HOSTALRIC;1708300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;DONA;;NO PROMOCIONEN;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17083;HOSTALRIC;1708300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;DONA;;PROMOCIONEN AMB PENDENTS;26
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17083;HOSTALRIC;1708300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;DONA;;PROMOCIONEN SENSE PENDENTS;18
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17083;HOSTALRIC;1708300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;HOME;;NO PROMOCIONEN;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17083;HOSTALRIC;1708300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;HOME;;PROMOCIONEN AMB PENDENTS;37
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17083;HOSTALRIC;1708300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;HOME;;PROMOCIONEN SENSE PENDENTS;13
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17083;HOSTALRIC;1708300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;DONA;;NO PROMOCIONEN;2
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17083;HOSTALRIC;1708300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;DONA;;PROMOCIONEN AMB PENDENTS;8
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17083;HOSTALRIC;1708300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;DONA;;PROMOCIONEN SENSE PENDENTS;27
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17083;HOSTALRIC;1708300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;HOME;;NO PROMOCIONEN;6
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17083;HOSTALRIC;1708300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;HOME;;PROMOCIONEN AMB PENDENTS;7
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17083;HOSTALRIC;1708300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;HOME;;PROMOCIONEN SENSE PENDENTS;23
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17083;HOSTALRIC;1708300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;DONA;;NO PROMOCIONEN;3
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17083;HOSTALRIC;1708300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;DONA;;PROMOCIONEN AMB PENDENTS;9
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17083;HOSTALRIC;1708300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;DONA;;PROMOCIONEN SENSE PENDENTS;29
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17083;HOSTALRIC;1708300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;HOME;;NO PROMOCIONEN;9
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17083;HOSTALRIC;1708300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;HOME;;PROMOCIONEN AMB PENDENTS;8
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17083;HOSTALRIC;1708300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;HOME;;PROMOCIONEN SENSE PENDENTS;27
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17095;LLORET DE MAR;1709500;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;1;DONA;SI;PROMOCIONEN AMB PENDENTS;2
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17095;LLORET DE MAR;1709500;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;1;DONA;SI;PROMOCIONEN SENSE PENDENTS;33
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17095;LLORET DE MAR;1709500;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;1;HOME;SI;PROMOCIONEN AMB PENDENTS;3
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17095;LLORET DE MAR;1709500;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;1;HOME;SI;PROMOCIONEN SENSE PENDENTS;24
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17095;LLORET DE MAR;1709500;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;2;DONA;SI;PROMOCIONEN AMB PENDENTS;4
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17095;LLORET DE MAR;1709500;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;2;DONA;SI;PROMOCIONEN SENSE PENDENTS;22
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17095;LLORET DE MAR;1709500;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;2;HOME;SI;PROMOCIONEN AMB PENDENTS;4
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17095;LLORET DE MAR;1709500;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;2;HOME;SI;PROMOCIONEN SENSE PENDENTS;25
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17095;LLORET DE MAR;1709500;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;3;DONA;SI;PROMOCIONEN AMB PENDENTS;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17095;LLORET DE MAR;1709500;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;3;DONA;SI;PROMOCIONEN SENSE PENDENTS;29
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17095;LLORET DE MAR;1709500;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;3;HOME;SI;PROMOCIONEN AMB PENDENTS;7
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17095;LLORET DE MAR;1709500;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;3;HOME;SI;PROMOCIONEN SENSE PENDENTS;24
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17095;LLORET DE MAR;1709500;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;4;DONA;SI;NO PROMOCIONEN;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17095;LLORET DE MAR;1709500;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;4;DONA;SI;PROMOCIONEN SENSE PENDENTS;30
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17095;LLORET DE MAR;1709500;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;4;HOME;SI;NO PROMOCIONEN;2
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17095;LLORET DE MAR;1709500;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;4;HOME;SI;PROMOCIONEN SENSE PENDENTS;30
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17095;LLORET DE MAR;1709500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;DONA;;NO PROMOCIONEN;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17095;LLORET DE MAR;1709500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;DONA;;PROMOCIONEN AMB PENDENTS;44
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17095;LLORET DE MAR;1709500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;DONA;;PROMOCIONEN SENSE PENDENTS;128
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17095;LLORET DE MAR;1709500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;HOME;;NO PROMOCIONEN;2
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17095;LLORET DE MAR;1709500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;HOME;;PROMOCIONEN AMB PENDENTS;74
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17095;LLORET DE MAR;1709500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;HOME;;PROMOCIONEN SENSE PENDENTS;96
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0117;GIRONA;34;SELVA;17095;LLORET DE MAR;1709500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;DONA;;NO PROMOCIONEN;2
