Curs;Codi àrea territorial;Àrea territorial;Codi comarca;Comarca;Codi municipi;Municipi;Codi districte;Naturalesa;Titularitat;Estudi;Nivell;Sexe;Concert;Resultat de l'avaluació;Nombre alumnes
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Promocionen al mes de juny;26
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Promocionen al mes de setembre;1
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Promocionen amb pendents;3
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Alumnes avaluats;32
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;No promocionen;1
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Promocionen al mes de juny;18
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Promocionen al mes de setembre;7
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Promocionen amb pendents;6
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Alumnes avaluats;34
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;No promocionen;1
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Promocionen al mes de juny;28
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Promocionen amb pendents;5
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Alumnes avaluats;26
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;No promocionen;1
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Promocionen al mes de juny;20
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Promocionen al mes de setembre;1
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Promocionen amb pendents;4
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Alumnes avaluats;36
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Promocionen al mes de juny;30
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Promocionen al mes de setembre;6
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Alumnes avaluats;25
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;No promocionen;1
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Promocionen al mes de juny;16
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Promocionen al mes de setembre;8
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Alumnes avaluats;26
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;No promocionen;1
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Promocionen al mes de juny;22
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Promocionen al mes de setembre;3
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Alumnes avaluats;24
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;No promocionen;1
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Promocionen al mes de juny;18
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Promocionen al mes de setembre;3
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Promocionen amb pendents;2
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Alumnes avaluats;21
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;No promocionen;2
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Promocionen al mes de juny;14
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Promocionen al mes de setembre;3
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Promocionen amb pendents;2
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Alumnes avaluats;25
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Promocionen al mes de juny;17
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Promocionen al mes de setembre;4
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Promocionen amb pendents;4
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Alumnes avaluats;27
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;No promocionen;1
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Promocionen al mes de juny;19
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Promocionen al mes de setembre;5
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Promocionen amb pendents;2
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Alumnes avaluats;23
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;No promocionen;1
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Promocionen al mes de juny;19
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Promocionen al mes de setembre;3
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Alumnes avaluats;21
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;No promocionen;2
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Promocionen al mes de juny;15
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Promocionen al mes de setembre;4
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Alumnes avaluats;29
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;No promocionen;4
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Promocionen al mes de juny;16
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Promocionen al mes de setembre;7
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;S'ha expedit certificat;2
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Alumnes avaluats;170
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Promocionen al mes de juny;164
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Promocionen al mes de setembre;1
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Promocionen amb pendents;5
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Alumnes avaluats;42
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Promocionen al mes de juny;34
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Promocionen al mes de setembre;4
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Promocionen amb pendents;4
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Alumnes avaluats;179
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Promocionen al mes de juny;169
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Promocionen al mes de setembre;2
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Promocionen amb pendents;8
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Alumnes avaluats;37
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Promocionen al mes de juny;31
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Promocionen al mes de setembre;2
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Promocionen amb pendents;4
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Alumnes avaluats;169
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;No promocionen;2
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Promocionen al mes de juny;161
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Promocionen al mes de setembre;3
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Promocionen amb pendents;3
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Alumnes avaluats;42
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;No promocionen;1
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Promocionen al mes de juny;35
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Promocionen al mes de setembre;1
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Promocionen amb pendents;5
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Alumnes avaluats;164
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;No promocionen;2
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Promocionen al mes de juny;159
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Promocionen al mes de setembre;3
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Alumnes avaluats;46
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;No promocionen;2
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Promocionen al mes de juny;38
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8187;SABADELL;818706;PRIVAT;SOCIETATS MERCANTILS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Promocionen al mes de setembre;6
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8205;SANT CUGAT DEL VALLÈS;820500;PRIVAT;ALTRES TITULARITATS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;NO;Alumnes avaluats;13
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8205;SANT CUGAT DEL VALLÈS;820500;PRIVAT;ALTRES TITULARITATS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;NO;Promocionen al mes de juny;13
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8205;SANT CUGAT DEL VALLÈS;820500;PRIVAT;ALTRES TITULARITATS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;NO;Alumnes avaluats;15
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8205;SANT CUGAT DEL VALLÈS;820500;PRIVAT;ALTRES TITULARITATS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;NO;Promocionen al mes de juny;15
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8205;SANT CUGAT DEL VALLÈS;820500;PRIVAT;ALTRES TITULARITATS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;NO;Alumnes avaluats;9
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8205;SANT CUGAT DEL VALLÈS;820500;PRIVAT;ALTRES TITULARITATS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;NO;Promocionen al mes de juny;9
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8205;SANT CUGAT DEL VALLÈS;820500;PRIVAT;ALTRES TITULARITATS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;NO;Alumnes avaluats;12
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8205;SANT CUGAT DEL VALLÈS;820500;PRIVAT;ALTRES TITULARITATS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;NO;Promocionen al mes de juny;12
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8205;SANT CUGAT DEL VALLÈS;820500;PRIVAT;ALTRES TITULARITATS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;NO;Alumnes avaluats;10
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8205;SANT CUGAT DEL VALLÈS;820500;PRIVAT;ALTRES TITULARITATS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;NO;Promocionen al mes de juny;10
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8205;SANT CUGAT DEL VALLÈS;820500;PRIVAT;ALTRES TITULARITATS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;NO;Alumnes avaluats;10
2019/2020;408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;8205;SANT CUGAT DEL VALLÈS;820500;PRIVAT;ALTRES TITULARITATS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;NO;Promocionen al mes de juny;10
